CalDateValue,JourneyRef,VehicleRef,Driver
20201117,820016,1623,170-1111
20201117,450110,8812,171-1111
20201117,400097,8740,171-1111
20201117,10133,1573,170-1111
20201117,120104,8764,171-1111
20201117,200051,8735,171-1111
20201117,210027,8792,171-1111
20201117,2140010,1863,170-1111
20201117,130080,8856,171-1111
20201117,110071,8862,171-1111
20201117,450112,8814,171-1111
20201117,100073,1692,170-1111
20201117,220071,8861,171-1111
20201117,700060,1776,170-1111
20201117,20118,1545,170-1111
20201117,110078,8855,171-1111
20201117,20125,1544,170-1111
20201117,20123,1555,170-1111
20201117,30117,8701,171-1111
20201117,410048,8789,171-1111
20201117,110076,8867,171-1111
20201117,720041,1773,170-1111
20201117,430039,8780,171-1111
20201117,720042,1773,170-1111
20201117,10134,1556,170-1111
20201117,720039,1791,170-1111
20201117,400122,8725,171-1111
20201117,420060,8811,171-1111
20201117,440021,8817,171-1111
20201117,230068,1603,170-1111
20201117,210022,8786,171-1111
20201117,30120,8705,171-1111
20201117,200050,8743,171-1111
20201117,10135,1534,170-1111
20201117,150037,8805,171-1111
20201117,420055,8782,171-1111
20201117,730024,1869,170-1111
20201117,460055,1606,170-1111
20201117,240067,1621,170-1111
20201117,130081,8835,171-2123
20201117,130082,8873,171-1111
20201117,100076,1691,170-1111
20201117,220072,8869,171-1111
20201117,460050,1618,170-1111
20201117,250101,8738,171-1111
20201117,90068,93,264-1111
20201117,230070,1608,170-1111
20201117,120106,8770,171-1111
20201117,220073,8872,171-1111
20201117,450115,8801,171-1111
20201117,450113,8806,171-1111
20201117,150024,8808,171-1111
20201117,160046,1601,170-1111
20201117,10136,1551,170-1111
20201117,230077,1600,170-1111
20201117,10137,1571,170-1111
20201117,160047,2162,170-1111
20201117,400101,8722,171-1111
20201117,220074,8840,171-1111
20201117,140097,8874,171-1111
20201117,440020,8785,171-1111
20201117,280050,8781,171-1111
20201117,10138,1540,170-1111
20201117,30119,8710,171-1111
20201117,200052,8744,171-1111
20201117,20120,1566,170-1111
20201117,30122,8708,171-1111
20201117,410050,8817,171-1111
20201117,820018,1874,170-1111
20201117,200053,8733,171-1111
20201117,450114,8802,171-1111
20201117,110078,8855,171-1111
20201117,120103,8769,171-1111
20201117,20122,1569,170-1111
20201117,740023,1866,170-1111
20201117,770024,2096,170-1111
20201117,230070,1608,170-1111
20201117,420062,8782,171-1111
20201117,430040,8816,171-1111
20201117,30121,8714,171-1111
20201117,400124,8740,171-1111
20201117,440022,8788,171-1111
20201117,20127,1553,170-1111
20201117,700062,1788,170-1111
20201117,250103,8727,171-1111
20201117,200055,8741,171-400393
20201117,240069,2088,170-1111
20201117,10139,1548,170-1111
20201117,140108,8859,171-1111
20201117,130083,8833,171-1111
20201117,100075,1700,170-1111
20201117,240076,2091,170-1111
20201117,720036,1769,170-1111
20201117,110073,8851,171-1111
20201117,130084,8848,171-1111
20201117,120108,8760,171-1111
20201117,230084,1759,170-1111
20201117,20131,1559,170-1111
20201117,140099,8871,171-13545
20201117,780020,1627,170-1111
20201117,410071,8789,171-1111
20201117,720041,1773,170-1111
20201117,740020,1870,170-1111
20201117,220076,8860,171-1111
20201117,400103,8725,171-1111
20201117,10141,1539,170-1111
20201117,250110,8728,171-1111
20201117,800009,1872,170-1111
20201117,120105,8767,171-1111
20201117,30124,8709,171-1111
20201117,230079,1759,170-1111
20201117,10140,1537,170-1111
20201117,700049,1779,170-1111
20201117,420057,8811,171-1111
20201117,100078,1701,170-1111
20201117,110080,8826,171-1111
20201117,460052,1617,170-1111
20201117,240078,1614,170-1111
20201117,20129,1547,170-1111
20201117,20124,1563,170-1111
20201117,450117,8796,171-1111
20201117,400105,8729,171-1111
20201117,700051,1768,170-1111
20201117,400105,8729,171-1111
20201117,450116,8809,171-1111
20201117,400126,8722,171-1111
20201117,790030,8784,171-1111
20201117,160049,1604,170-1111
20201117,780027,1631,170-1111
20201117,10142,1561,170-1111
20201117,30123,8703,171-1111
20201117,10143,1562,170-1111
20201117,110075,8864,171-1111
20201117,100077,1693,170-1111
20201117,230074,1620,170-1111
20201117,240071,1624,170-1111
20201117,150039,8797,171-1111
20201117,730027,1868,170-1111
20201117,250105,8720,171-1111
20201117,140110,8852,171-1111
20201117,160048,1598,170-1234
20201117,130085,8868,171-1111
20201117,30126,8711,171-1111
20201117,100080,1702,170-1111
20201117,450118,8813,171-1111
20201117,220075,8832,171-1111
20201117,10146,1568,170-1111
20201117,110082,8845,171-1111
20201117,420059,8782,171-1111
20201117,140101,8865,171-1111
20201117,790021,8807,171-1111
20201117,150026,8799,171-1111
20201117,430041,8816,171-1111
20201117,10149,1570,170-1111
20201117,230072,1758,170-3328
20201117,410073,8803,171-1111
20201117,10145,1572,170-1111
20201117,400107,8740,171-1111
20201117,220078,8839,171-1111
20201117,120110,8766,171-1111
20201117,230081,1610,170-1111
20201117,250112,8730,171-1111
20201117,210029,8786,171-1111
20201117,10144,1560,170-1111
20201117,130086,8853,171-1111
20201117,700064,1783,170-1111
20201117,100079,1698,170-1111
20201117,20133,1541,170-1111
20201117,820033,1874,170-1111
20201117,20126,1536,170-1111
20201117,90073,94,264-1111
20201117,120107,8765,171-1111
20201117,250107,8739,171-1111
20201117,450119,8802,171-1111
20201117,750014,1632,170-1111
20201117,420064,8811,171-1111
20201117,20128,1564,170-1111
20201117,720043,1775,170-1111
20201117,210024,8783,171-1111
20201117,30125,8702,171-1111
20201117,430042,8810,171-1111
20201117,90071,97,264-810
20201117,400128,8725,171-1111
20201117,200054,8721,171-1111
20201117,30128,8704,171-1111
20201117,410052,8780,171-1111
20201117,20137,1546,170-1111
20201117,730026,1862,170-1111
20201117,460057,1618,170-1111
20201117,500003,1623,170-1111
20201117,230074,1620,170-1111
20201117,10147,1575,170-1111
20201117,140103,8849,171-1111
20201117,450122,8801,171-1111
20201117,700051,1768,170-1111
20201117,140112,8858,171-1111
20201117,90068,97,264-810
20201117,780022,1640,170-1111
20201117,90075,97,264-810
20201117,130087,8856,171-1111
20201117,240080,1615,170-1111
20201117,240073,2092,170-1111
20201117,250116,8726,171-1111
20201117,450120,8806,171-1111
20201117,720038,1774,170-1111
20201117,440024,8789,171-1111
20201117,460059,1612,170-1111
20201117,220077,8828,171-1111
20201117,110077,8857,171-1111
20201117,160053,1597,170-1111
20201117,800012,1872,170-1111
20201117,400111,8729,171-1111
20201117,130088,8831,171-1111
20201117,230074,1620,170-1111
20201117,160051,2161,170-1111
20201117,230083,1777,170-1111
20201117,160050,1599,170-1111
20201117,400109,8722,171-1111
20201117,220080,8838,171-1111
20201117,410054,8788,171-1111
20201117,10148,1565,170-1111
20201117,30130,8706,171-1111
20201117,100082,1696,170-1111
20201117,450121,8814,171-1111
20201117,280054,8792,171-1111
20201117,820020,1874,170-1111
20201117,20130,1576,170-1111
20201117,30127,8713,171-1111
20201117,240082,1616,170-1111
20201117,430043,8810,171-1111
20201117,280059,8791,171-1111
20201117,150041,8793,171-1111
20201117,110084,8830,171-1111
20201117,110079,8837,171-1111
20201117,20135,1558,170-1111
20201117,20139,1550,170-1111
20201117,790023,8785,171-1111
20201117,10150,1554,170-1111
20201117,140114,8834,171-1111
20201117,20132,1555,170-1111
20201117,420066,8782,171-1111
20201117,200057,8724,171-1111
20201117,130089,8873,171-1111
20201117,2090004,1639,170-1111
20201117,750029,1637,170-1111
20201117,100084,1699,170-1111
20201117,250109,8731,171-1111
20201117,810008,2133,170-1111
20201117,100081,1697,170-1111
20201117,240075,2095,170-1111
20201117,400130,8740,171-1111
20201117,740022,1861,170-1111
20201117,90075,93,264-1111
20201117,90074,94,264-1111
20201117,220082,8836,171-1111
20201117,150028,8805,171-1111
20201117,220079,8870,171-1111
20201117,460054,1606,170-1111
20201117,230085,1611,170-1111
20201117,10151,1551,170-1111
20201117,140105,8835,171-2123
20201117,720040,1791,170-1111
20201117,120111,8764,171-1111
20201117,200056,8732,171-1111
20201117,400113,8725,171-1111
20201117,230076,1609,170-1111
20201117,10153,1557,170-1111
20201117,30129,8705,171-1111
20201117,30132,8707,171-1111
20201117,450123,8813,171-1111
20201117,10154,1574,170-1111
20201117,700053,1784,170-1111
20201117,130090,8827,171-1111
20201117,700066,1778,170-1111
20201117,10152,1534,170-1111
20201117,420061,8811,171-1111
20201117,730031,1869,170-1111
20201117,460061,1617,170-1111
20201117,740024,1866,170-1111
20201117,110086,8825,171-1111
20201117,400117,8729,171-1111
20201117,450125,8815,171-1111
20201117,430044,8816,171-1111
20201117,770025,2096,170-1111
20201117,720045,1767,170-1111
20201117,20134,1567,170-1111
20201117,700055,1790,170-1111
20201117,400132,8722,171-1111
20201117,220081,8869,171-1111
20201117,240086,1621,170-1111
20201117,240084,2088,170-1111
20201117,100083,1694,170-1111
20201117,30131,8708,171-1111
20201117,140116,8874,171-1111
20201117,30134,8701,171-1111
20201117,130091,8848,171-1111
20201117,240077,2094,170-1111
20201117,160052,2162,170-1111
20201117,780029,1627,170-1111
20201117,10155,1537,170-1111
20201117,460056,1618,170-1111
20201117,110081,8867,171-1111
20201117,450124,8796,171-1111
20201117,400117,8729,171-1111
20201117,790025,8798,171-1111
20201117,140107,8846,171-1111
20201117,120118,8767,171-1111
20201117,10156,1548,170-1111
20201117,230078,2089,170-1111
20201117,210031,8783,171-1111
20201117,10157,1542,170-1111
20201117,90076,97,264-810
20201117,720040,1791,170-1111
20201117,400115,8740,171-1111
20201117,200059,8734,171-1111
20201117,120116,8769,171-1111
20201117,220084,8861,171-1111
20201117,250118,8738,171-1111
20201117,230087,1602,170-1111
20201117,450126,8812,171-1111
20201117,150030,8784,171-1111
20201117,120113,8770,171-1111
20201117,420063,8782,171-1111
20201117,130092,8859,171-1111
20201117,410056,8803,171-1111
20201117,760008,1633,170-1111
20201117,100086,1695,170-1111
20201117,440023,8789,171-1111
20201117,750018,1625,170-1111
20201117,220086,8872,171-1111
20201117,110088,8829,171-1111
20201117,20136,1544,170-1111
20201117,450127,8795,171-1111
20201117,720047,1769,170-1111
20201117,420068,8811,171-1111
20201117,20141,1566,170-1111
20201117,700057,1780,170-1111
20201117,30133,8709,171-1111
20201117,2160015,1770,170-1111
20201117,20143,1577,170-1111
20201117,820022,1874,170-1111
20201117,10158,1573,170-1111
20201117,410075,8780,171-1111
20201117,200058,8735,171-1111
20201117,800011,1871,170-1111
20201117,30136,8710,171-1111
20201117,460058,1612,170-1111
20201117,240079,1613,170-1111
20201117,100085,1691,170-1111
20201117,10159,1560,170-1111
20201117,730028,1868,170-1111
20201117,120109,8762,171-1111
20201117,830008,1862,170-1111
20201117,400134,8725,171-1111
20201117,450129,8801,171-1111
20201117,720042,1773,170-1111
20201117,150043,8808,171-1111
20201117,140118,8871,171-13545
20201117,130093,8853,171-1111
20201117,220083,8840,171-1111
20201117,410058,8788,171-1111
20201117,700068,1782,170-1111
20201117,20138,1547,170-1111
20201117,250113,8728,171-1111
20201117,110083,8855,171-1111
20201117,460063,1619,170-1111
20201117,250120,8727,171-1111
20201117,770026,1638,170-1111
20201117,140109,8868,171-1111
20201117,430045,8816,171-1111
20201117,160055,1601,170-1111
20201117,230089,1605,170-1111
20201117,230080,1607,170-1111
20201117,110090,8862,171-1111
20201117,2160017,1765,170-1111
20201117,160054,1604,170-1111
20201117,10161,1545,170-1111
20201117,400119,8722,171-1111
20201117,120115,8760,171-1111
20201117,10160,1562,170-1111
20201117,720049,1766,170-1111
20201117,130094,8863,171-1111
20201117,410058,8788,171-1111
20201117,460065,1606,170-1111
20201117,440026,8787,171-1111
20201117,100088,1692,170-1111
20201117,450128,8813,171-1111
20201117,240090,1624,170-1111
20201117,30135,8711,171-1111
20201117,30138,8714,171-1111
20201117,280058,8786,171-1111
20201117,250115,8730,171-1111
20201117,450130,8814,171-1111
20201117,20145,1556,170-1111
20201117,720042,1773,170-1111
20201117,20140,1553,170-1111
20201117,430046,8810,171-1111
20201117,200061,8743,171-1111
20201117,10162,1571,170-1111
20201117,2160013,1761,170-1111
20201117,720049,1766,170-1111
20201117,90076,93,264-1111
20201117,400136,8740,171-1111
20201117,420070,8782,171-1111
20201117,460060,1617,170-1111
20201117,740024,1866,170-1111
20201117,240081,2091,170-1111
20201117,410060,8780,171-1111
20201117,140120,8865,171-1111
20201117,240088,2092,170-1111
20201117,100087,1701,170-1111
20201117,450131,8796,171-1111
20201117,740025,1861,170-1111
20201117,220085,8860,171-1111
20201117,230091,1603,170-1111
20201117,110085,8826,171-1111
20201117,140111,8856,171-1111
20201117,780024,1631,170-1111
20201117,400121,8725,171-1111
20201117,400123,8729,171-1111
20201117,120120,8765,171-1111
20201117,130096,8858,171-1111
20201117,90081,94,264-1111
20201117,30140,8703,171-1111
20201117,130095,8831,171-1111
20201117,760011,1639,170-1111
20201117,700059,1771,170-1111
20201117,10165,1569,170-1111
20201117,30137,8704,171-1111
20201117,250124,8739,171-1111
20201117,230082,1600,170-1111
20201117,250122,8720,171-1111
20201117,10163,1565,170-1111
20201117,220088,8832,171-1111
20201117,200060,8733,171-1111
20201117,20142,1559,170-1111
20201117,420065,8811,171-1111
20201117,100090,1700,170-1111
20201117,10164,1575,170-1111
20201117,440028,8789,171-1111
20201117,700070,1763,170-1111
20201117,120117,8766,171-1111
20201117,220087,8839,171-1111
20201117,110092,8851,171-1111
20201117,20147,1536,170-1111
20201117,780031,1640,170-1111
20201117,140122,8849,171-1111
20201117,430047,8810,171-1111
20201117,110094,8864,171-1111
20201117,450133,8812,171-1111
20201117,220090,8828,171-1111
20201117,410062,8788,171-1111
20201117,450132,8795,171-1111
20201117,410062,8788,171-1111
20201117,400138,8722,171-1111
20201117,20149,1540,170-1111
20201117,160057,1598,170-1234
20201117,10166,1539,170-1111
20201117,410077,8803,171-1111
20201117,110087,8845,171-1111
20201117,30139,8706,171-1111
20201117,460067,1618,170-1111
20201117,100089,1702,170-1111
20201117,30142,8702,171-1111
20201117,140113,8833,171-1111
20201117,160056,2161,170-1111
20201117,130097,8827,171-1111
20201117,700061,1772,170-1111
20201117,150045,8799,171-1111
20201117,280063,8792,171-1111
20201117,240083,1614,170-1111
20201117,460069,1612,170-1111
20201117,150032,8793,171-1111
20201117,790027,8797,171-1111
20201117,20144,1558,170-1111
20201117,460062,1619,170-1111
20201117,10167,1534,170-1111
20201117,450134,8815,171-1111
20201117,230084,1759,170-1111
20201117,130102,8852,171-1111
20201117,700063,1776,170-1111
20201117,200062,8741,171-400393
20201117,770027,2096,170-1111
20201117,130098,8834,171-1111
20201117,200063,8744,171-1111
20201117,10169,1563,170-1111
20201117,20146,1541,170-1111
20201117,820024,1874,170-1111
20201117,120122,8762,171-1111
20201117,400125,8740,171-1111
20201117,230093,1608,170-1111
20201117,720051,1774,170-1111
20201117,10168,1551,170-1111
20201117,100092,1693,170-1111
20201117,30141,8707,171-1111
20201117,790032,8807,171-1111
20201117,100094,1698,170-1111
20201117,700072,1764,170-1111
20201117,450135,8814,171-1111
20201117,420072,8811,171-1111
20201117,760010,1637,170-1111
20201117,750020,1629,170-1111
20201117,770029,1633,170-1111
20201117,210028,8791,171-1111
20201117,10170,1572,170-1111
20201117,250119,8726,171-1111
20201117,90083,97,264-810
20201117,30144,8713,171-1111
20201117,30146,8705,171-1111
20201117,220091,8836,171-1111
20201117,430048,8816,171-1111
20201117,20151,1561,170-1111
20201117,420067,8802,171-1111
20201117,730030,1869,170-1111
20201117,400140,8725,171-1111
20201117,240085,1615,170-1111
20201117,230097,1620,170-1111
20201117,130099,8859,171-1111
20201117,140124,8835,171-2123
20201117,240092,2094,170-1111
20201117,100091,1696,170-1111
20201117,720044,1775,170-1111
20201117,10173,1564,170-1111
20201117,10171,1548,170-1111
20201117,220089,8838,171-1111
20201117,450136,8801,171-1111
20201117,110089,8830,171-1111
20201117,460064,1606,170-1111
20201117,400127,8722,171-1111
20201117,450137,8813,171-1111
20201117,140115,8848,171-1111
20201117,110096,8857,171-1111
20201117,750031,1632,170-1111
20201117,230095,1758,170-3328
20201117,160058,1597,170-1111
20201117,770028,2096,170-1111
20201117,400129,8729,171-1111
20201117,220092,8870,171-1111
20201117,120124,8764,171-1111
20201117,230086,1610,170-1111
20201117,160059,1599,170-1111
20201117,250126,8731,171-1111
20201117,10172,1537,170-1111
20201117,410064,8803,171-1111
20201117,130100,8874,171-1111
20201117,30143,8701,171-1111
20201117,280062,8783,171-1111
20201117,10174,1570,170-1111
20201117,240094,2095,170-1111
20201117,450138,8796,171-1111
20201117,460071,1617,170-1111
20201117,860007,8785,171-1111
20201117,20148,1546,170-1111
20201117,100096,1697,170-1111
20201117,780026,1627,170-1111
20201117,120125,8767,171-1111
20201117,20153,1568,170-1111
20201117,410079,8780,171-1111
20201117,810010,2133,170-1111
20201117,200065,8721,171-1111
20201117,830011,1862,170-1111
20201117,150047,8805,171-1111
20201117,420074,8802,171-1111
20201117,220094,8869,171-1111
20201117,140117,8853,171-1111
20201117,90082,94,264-1111
20201117,100093,1699,170-1111
20201117,230093,1608,170-1111
20201117,820035,1874,170-1111
20201117,130101,8863,171-1111
20201117,140126,8846,171-1111
20201117,240087,1616,170-1111
20201117,130102,8852,171-1111
20201117,110091,8825,171-1111
20201117,460066,1618,170-1111
20201117,400142,8740,171-1111
20201117,110098,8837,171-1111
20201117,230097,1620,170-1111
20201117,10175,1562,170-1111
20201117,250121,8738,171-1111
20201117,450139,8815,171-1111
